QuestLoc_KHAAANNNNN_QuestLongDescription	Nosso rapaz foi trocado num casamento contra a vontade, vendido como escravo, mandado pra uma fábrica de carne e agora uns Saqueadores o têm como refém... E agora?
QuestLoc_KidnappingatVault778_QuestLongDescription	Uns Saqueadores sequestraram uns colonos e os mantêm reféns no Vault 778. Talvez eles saibam pra onde o Preston Garvey foi.
QuestLoc_KnockEmDown_QuestLongDescription	Guerra vs. Pestilência vs. Fome. Adoradores vs. Pragas vs. Famintos. Todos chegaram ao Vault 226, prontos pra lutar, mas não devemos deixar nada ao acaso. Vamos atravessar a carnificina e garantir que nenhum dos Cavaleiros sobreviva!
QuestLoc_LastInningOrnot_QuestLongDescription	Talvez o Rackie Jobinson tenha ganhado sua incrível habilidade atlética de tanto beber café. Hora de vasculhar a Slocum's Joe!
QuestLoc_LetsKnockitOuttathePark_QuestLongDescription	Um bilhete de alguém chamado Henrietta nos levou ao Vault 232. Tomara que ela possa nos levar até a Camisa do Rackie Jobinson!
QuestLoc_LittleMissWasteland_QuestLongDescription	Ótima notícia! Fomos convidados pra participar do concurso Miss Ermo, que - apesar do nome - é aberto a homens e mulheres. Vista seu maiô mais bonito e arrase!
QuestLoc_LittleRedRadiumHood_QuestLongDescription	Mandamos um dos nossos Habitantes levar comida pra velha Carniçal Não-Feral conhecida como “Vovó”, mas não temos notícias dele faz um tempo. Precisamos mandar uma equipe pra investigar!
QuestLoc_LiveDeadDrop_QuestLongDescription	Precisamos mandar uma mensagem pra um amigo que se infiltrou numa gangue de Saqueadores. Sua missão é deixar a mensagem num Super-Duper Mart aqui perto pra ele pegar. Tente não ser visto. Ou, sabe, morto.
QuestLoc_LunchboxRun_QuestLongDescription	Você descobriu a localização de uma Lancheira da Vault-Tec! Agora só precisamos mandar uns voluntários pra recuperá-la.
QuestLoc_MallMadness_QuestLongDescription	Quem diria que fazer compras podia ser tão perigoso?
QuestLoc_ManonFirst_QuestLongDescription	Em algum lugar lá no Ermo está a Camisa do lendário jogador de beisebol Rackie Jobinson. Joga bola!
QuestLoc_ManonSecond_QuestLongDescription	Okay, então o primeiro lugar foi furada. Vamos ao segundo. A Missão de achar a Camisa do Rackie Jobinson continua!
QuestLoc_ManonThird_QuestLongDescription	Ainda nenhuma Camisa, mas talvez na terceira vez dê sorte!
QuestLoc_MaskHysteria_QuestLongDescription	Pra assustar os Saqueadores e afastá-los do Vault 31, um viajante prestativo sugeriu pegar Fantasias de Fantasma de uma fábrica velha aqui perto.
QuestLoc_MatterstoSettle_QuestLongDescription	O Three Dog informa que as Pragas e os Famintos estão prestes a se enfrentar bem onde fica um assentamento! Precisamos detê-los e salvar o máximo de Colonos possível. Além disso, devemos ficar de olho em repórteres da Exposição Semanal, e usar a senha “águia” depois que eles falarem de Nuka-Cola.
QuestLoc_MiseryLoathesCompany_QuestLongDescription	Um Chefe Saqueador durão está escondido num posto de combustível Red Rocket, e está usando seu explorador do Ermo como alvo de tiro. Elimine-o antes que alguém se machuque!
QuestLoc_MissionofMercy_QuestLongDescription	Dei de cara com um Carniçal que já foi um dos Brutos do Maxson. Ele me disse que o resto da equipe dele está preso no Vault 390. Hora de uma missão de resgate!
QuestLoc_MondayNightBrawl_QuestLongDescription	Uma gangue de Saqueadores aqui perto está te desafiando! Hora de mostrar quem manda... com estilo! Vista sua melhor roupa e comece a dar uns sopapos!
QuestLoc_MonsterUndertheBed_QuestLongDescription	Uma das crianças do Vault estava brincando lá fora quando um monstro aterrorizante roubou seu ursinho de pelúcia. Agora ela se recusa a dormir, alegando que o monstro volta toda noite pra se esconder embaixo da cama dela! Temos que rastrear a fera pra acabar com os medos da criança - permanentemente.
QuestLoc_MVPoftheYear_QuestLongDescription	O Treinador sobreviveu à Garra Mortal Alfa, mas não vai sobreviver a mim! O Sultão da Gosma deixou outro bilhete narcisista, então sabemos que ele ainda está por aí. A busca continua!
QuestLoc_MyMetalPony_QuestLongDescription	Você vai usá-lo como peça de reposição, ou pra passear no seu tempo livre? Você decide, você é o Supervisor. Mande Habitantes pegarem um!
QuestLoc_MyWeirdScienceProject_QuestLongDescription	Que jeito melhor de aprender sobre o mortal Radscorpion Reluzente do que a observação em primeira mão? Mande sua equipe de pesquisa pro covil do monstro. Claro, você vai precisar matá-lo primeiro.
QuestLoc_NoRestfortheWicked_QuestLongDescription	Parece que o Rubarb está só começando. Você recebeu um pedido de socorro do Vault da Supervisora Zilewski. É melhor investigar!
QuestLoc_NoStoneUnturned_QuestLongDescription	Alguns dos Brutos do Maxson foram mortos na Fábrica Wilson Atomatoys, o resto recuou pros Escritórios da Poseidon Energy. É pra lá que preciso ir.
QuestLoc_NoTimeforPaws_QuestLongDescription	Resgatei a equipe de salvamento, mas o Bigsby não estava com eles. Um deles disse que podem ter se abrigado no Vault 314.
QuestLoc_NotSoSafehouse_QuestLongDescription	Agentes da Ferrovia conseguiram evitar a captura e foram pra um dos esconderijos deles. Confira com eles e garanta que estão bem.
QuestLoc_NukaColaQuantumRun_QuestLongDescription	Achamos que sabemos onde fica uma rara Nuka-Cola Quantum!
QuestLoc_OBrother_QuestLongDescription	A irmandade tem uma base bem grande montada aqui perto. Pra uma ordem quase religiosa de militantes, eles geralmente não são horríveis. Talvez a gente devesse dar uma passada e dizer olá.
QuestLoc_OfftheRails_QuestLongDescription	Um grupo conhecido como “A Ferrovia” estava tentando passar refugiados às escondidas pela área, quando foram capturados por Saqueadores. Encontre-os e resgate-os antes que seja tarde demais.
QuestLoc_OneGhoulCustomer_QuestLongDescription	A Sierra Petrovita ficou presa por Carniçais no Super-Duper Mart local. Resgate-a antes que ela vire a próxima refeição deles.
QuestLoc_OperationSandman_QuestLongDescription	Apesar dos melhores esforços dos Habitantes do Vault 144, descobrimos a localização do lar deles e que eles só adoram a Morte porque “Morte” foi escrita com letra maiúscula por engano no manual de instruções do Vault! Agora precisamos nos infiltrar no Vault 144 e impedi-los de acordar a Morte...
QuestLoc_OurCupsRunnethOverWITHFAILURE_QuestLongDescription	Será verdade? Alguém descobriu um jeito de criar água tão poderosa que cura qualquer mal, turbina qualquer plantação e conserta qualquer porta? O pessoal do Vault 315 deve saber mais!
QuestLoc_OutfitRun_QuestLongDescription	Você conseguiu uma pista sobre um estoque de Roupas lá no Ermo.
QuestLoc_OutoftheVaultIntotheShadows_QuestLongDescription	Por tempo demais, o malvado bandido Eli Calvert saqueou os inocentes Habitantes do Ermo. Pela segurança do seu Vault, reúna seus soldados e faça chover morte sobre o Eli e a gangue de loucos dele!
QuestLoc_Overrun_QuestLongDescription	O diário do Supervisor Patel indicava que a Paula Plumbkin tinha ido pro Vault 909, mas que ele já tinha sido invadido! Tomara que ela esteja bem...
QuestLoc_OverwhelmingForce_QuestLongDescription	Não faz sentido ficar brincando com Saqueadores quando podemos simplesmente esmagá-los! Mande um grupo equipado com Armadura Energética pra um acampamento de Saqueadores local e lide com o Chefe deles.
QuestLoc_ParleyTime_QuestLongDescription	O Cavaleiro Guerra nos convidou pra discutir assuntos de interesse comum. O mensageiro dele nos disse que os Adoradores da Guerra tentariam nos matar, mas vale o risco descobrir o que ele quer! Além disso, devemos ficar de olho em repórteres da Exposição Semanal, e usar a senha “águia” depois que eles falarem de Nuka-Cola.
QuestLoc_PartyCrasher_QuestLongDescription	Um dos seus Habitantes deu de cara com uma velha cabana no Ermo. Parece que alguém está dando uma festa.
QuestLoc_PaulasinaPickle_QuestLongDescription	Os Carniçais Ferais da velha fábrica de Nuka-Cola arrastaram a Paula Plumbkin pra um prédio abandonado. Ela precisa de resgate!
QuestLoc_PestCaseScenario_QuestLongDescription	Ratos-toupeira infestaram um Super-Duper Mart aqui perto. O local é uma fonte vital de suprimentos pra viajantes. Mate a Rainha pra tornar o local seguro de novo.
QuestLoc_PestControl_QuestLongDescription	Cuidado! Enquanto explorava perto de um posto de combustível Red Rocket, um dos seus exploradores do Ermo deu de cara com um ninho de radbaratas! Eca!
QuestLoc_PetPeeve_QuestLongDescription	Descobri com os Carniçais que moram nos escritórios da Poseidon Energy que o Bottle & Cappy pode ter sido levado pro Prédio da RobCo. Parece que é minha próxima parada.
QuestLoc_PickedOffatSecond_QuestLongDescription	Talvez o Treinador esteja vasculhando as ruínas do velho bar esportivo, o Nick Nack Quarterback's. Se estiver, aquela Camisa é praticamente nossa!
QuestLoc_PierIntoFuture_QuestLongDescription	Uau! O que é aquilo? Este alegre cais sofreu um destino ruinoso em algum tipo de tumulto mal pensado! Vá lá e vasculhe, quem sabe o que você vai achar!?
QuestLoc_PitStop_QuestLongDescription	A oportunidade bate à porta! Um dos seus exploradores do Ermo descobriu um posto de combustível Red Rocket que parece desabitado. Pode ter algo útil lá dentro.
QuestLoc_PlayBall_QuestLongDescription	Achamos um cartão de beisebol do Rackie Jobinson com um bilhete provocador do Treinador. Parece que ele realmente tem a Camisa. Mas a gente nunca vai desistir!
QuestLoc_PlayingCatchUp_QuestLongDescription	A Chefe Saqueadora do Vault 177 se gabou de terem levado o Bottle & Cappy pros escritórios da Poseidon Energy. Tomara que ela estivesse falando a verdade.
QuestLoc_PlayingPolitics_QuestLongDescription	Segundo uma página do diário da Paula Plumbkin, o Vault 525 é mesmo Vaultópolis, mas nem ela sabe onde fica. Mas o gabinete do Prefeito pode ter essa informação!
QuestLoc_PostApocolypticWorldProblems_QuestLongDescription	Um dos seus Habitantes deu de cara com um Super-Duper Mart enquanto estava lá no Ermo. Talvez você ache algo útil lá dentro...
QuestLoc_PoweredUp_QuestLongDescription	O criador esquisito do Radscorpion disse que a Paula Plumbkin foi pra usina nuclear, então é lá que vamos procurá-la.
QuestLoc_PowertothePeople_QuestLongDescription	Um Habitante insatisfeito chamado Rubarb se juntou aos Saqueadores e quer libertar alguns Vaults locais... com violência! O Supervisor Mogabe precisa da sua ajuda!
QuestLoc_QueenoftheDeathclaws_QuestLongDescription	Uma Saqueadora que se autodenomina Rainha das Garras Mortais anda aterrorizando o Ermo!
QuestLoc_RadiationLeak_QuestLongDescription	Um Vault vizinho teve um vazamento massivo de radiação e os cidadãos viraram Carniçais Ferais!
QuestLoc_RadroachRoundup_QuestLongDescription	Chegou um pedido de socorro de um laboratório de ciência próximo que estuda Radbaratas. Ladrões roubaram os Trajes de Radiação deles e soltaram todas as Radbaratas pra cobrir a fuga. Agora os cientistas estão numa enrascada e pedindo ajuda!
QuestLoc_RaiderTroublesatCorvega_QuestLongDescription	O caminho te levou até a casa do Road Rash e da gangue de Saqueadores dele! Descubra se eles sabem de alguma coisa.
QuestLoc_RaidingParty_QuestLongDescription	Um grupo de Saqueadores está dando uma festa barulhenta enquanto o Chefe deles está fora. Agora é nossa chance de nos infiltrar enquanto estão festejando. Se conseguirmos virá-los contra o Chefe, a gangue inteira vai ser destruída por dentro!
QuestLoc_RainDelay_QuestLongDescription	Nenhum sinal do Treinador na fábrica de cereais. Talvez ele esteja garimpando eletrônicos na velha fábrica da General Atomics? Vale uma olhadinha...
QuestLoc_ReignofRadroachRodney_QuestLongDescription	O Radbarata Rodney e seu exército de Radbaratas controladas mentalmente estão invadindo o Ermo!
QuestLoc_ReleasetheRaiders_QuestLongDescription	A Morte não estava no Vault 144. Ela está numa caverna em algum lugar, e os Habitantes do Vault 144 ainda estão por aí tentando acordá-la. Hora de nos reencontrar com a Guerra pra dar a ele um relatório da situação! E já que estamos nisso, podemos manter os Adoradores da Guerra longe de encrenca pedindo pra eles acharem a caverna...
QuestLoc_RescueOperation_QuestLongDescription	Você recebeu um pedido de socorro de um assentamento! Eles estão dispostos a sair e se juntar ao seu Vault se você os salvar.
QuestLoc_RescueSanta_QuestLongDescription	Enquanto espalhávamos alegria natalina, alguém conseguiu rastrear o Papai Noel. Ele está em apuros. Vamos!
QuestLoc_ReturntoVault333_QuestLongDescription	O Frank the Tank está morto. Agora talvez os Colonos do Vault 333 nos apontem o caminho até a Paula Plumbkin.
QuestLoc_RevengeoftheGeeks_QuestLongDescription	Quem disse que contadores são fracotes? Responda as perguntas ou enfrente as consequências.
QuestLoc_RobotRetrieval_QuestLongDescription	Achamos que a Vault-Tec entregou uma Caixa de Mr. Handy neste prédio. Pip pip, oba!
QuestLoc_RockThemLikeAHurricane_QuestLongDescription	Vamos ver como você se sai contra um ninho cheio de Radscorpions. Ah, e desta vez, você só pode levar duas pessoas no seu esquadrão.
QuestLoc_RubarbsReckoning_QuestLongDescription	O Rubarb e os Saqueadores dele acabaram de tomar o Vault 711, e ele ainda está lá. Derrube os tenentes dele, e depois enfrente o próprio Rubarb!
QuestLoc_RunnersinScoringPosition_QuestLongDescription	O Treinador deixou uma mensagem provocadora pichada na parede da Biblioteca de Lakeville! Estamos chegando perto! Hora de vasculhar as ruínas do Vault 789.
QuestLoc_RunThreeDogRun_QuestLongDescription	Esse tempo todo, o Three Dog tem salvado vidas, ajudando Colonos a escapar dos seguidores dos Cavaleiros, mas isso o colocou na lista negra do Vault 144! Na última transmissão ele está fugindo dos cultistas da Morte. Precisamos chegar até ele antes deles, e um dos perseguidores pode saber a localização da caverna da Morte!
QuestLoc_Sabotage_QuestLongDescription	Achamos uma informação preocupante nos documentos recuperados da base dos Saqueadores. Parece que eles acamparam numa mina de urânio próxima pra envenenar nosso abastecimento de água. Precisamos mandar alguém pra impedir isso... discretamente, claro.
QuestLoc_SantasHelpers_QuestLongDescription	O Papai Noel sumiu, e só podemos trazê-lo de volta espalhando um pouco de alegria natalina!
QuestLoc_SavingDaylight_QuestLongDescription	Precisamos deter o Confessor Alvarado e a Igreja dos Filhos do Átomo antes que detonem seu dispositivo nuclear de 20 megatons, ou a área inteira será vaporizada!
QuestLoc_ScareTactics_QuestLongDescription	Com as Fantasias de Fantasma em mãos, é hora de ir pro Vault 31 e enfrentar os Saqueadores de lá de uma vez por todas!
QuestLoc_ScienceCooperative_QuestLongDescription	Um grupo de cientistas pediu nossa ajuda. Eles estão numa área perigosa lá no Ermo.
QuestLoc_ScientificProgress_QuestLongDescription	A ciência de ponta exige materiais e demanda sacrifício. Então sacrifique uns Saqueadores em nome da Ciência e pegue todas as coisas deles!
QuestLoc_SecondStringers_QuestLongDescription	Uma gangue de Saqueadores fez um colono de refém. Resgate o cativo e resolva o mistério da Super Copa!
QuestLoc_SecretWeaponTest_QuestLongDescription	Entre os documentos recuperados da base dos Saqueadores estavam plantas de uma nova arma. Nossos engenheiros a construíram, mas agora precisamos testar a arma em campo pra ver o desempenho dela. Garanta que ninguém te veja e viva pra contar.
QuestLoc_SetEmUpFamine_QuestLongDescription	As Pragas vão levar a Pestilência ao Vault 226, então a Guerra com certeza vai seguir. Se conseguíssemos levar a Fome pra lá também, os Cavaleiros e seus cultistas talvez acabassem uns com os outros! Precisamos nos vestir como Pragas e falar com os líderes não-ferais da Horda Faminta.
QuestLoc_SetEmUpPestilence_QuestLongDescription	Esquecida a trégua, a Guerra agora está sedenta de sangue, pronta pra despedaçar o Ermo procurando a Pestilência! Quanto mais demorar, mais Colonos inocentes vão morrer, então vamos nos vestir como Adoradores da Guerra e convencer as Pragas a levar a Pestilência até a Guerra. O Vault 226, abandonado e nas montanhas, vai dar uma ótima arena pra esse confronto apocalíptico!
QuestLoc_SeventhInningStretch_QuestLongDescription	Será que o Treinador realmente tem a Camisa? As evidências sugerem que ele pode estar num velho prédio de escritórios, então vale uma olhada.
QuestLoc_ShamrocktheCasbah_QuestLongDescription	Recebemos a informação de que o Vault 317 contém amostras de trevo de antes da Grande Guerra. Essa erva resistente e nutritiva, que se acreditava extinta, pode se provar um alimento básico importante pra nós. Precisamos trazer essas amostras - se sobrou alguma!
QuestLoc_ShotgunWedding_QuestLongDescription	Um Chefe Saqueador apaixonado decidiu se casar, mesmo que a futura noiva não queira nada com isso. Salve a beldade sequestrada das garras do noivo indesejado.
QuestLoc_SignalFailure_QuestLongDescription	Você captou um sinal de socorro vindo do supostamente abandonado Vault 233. Cabe a você investigar.
QuestLoc_SlashandBurn_QuestLongDescription	Um dos Brutos do Maxson me disse que a equipe dele foi limpar uma Fábrica de Nuka-Cola. Parece que é a próxima parada da minha caçada.
QuestLoc_SlidingintoHome_QuestLongDescription	Talvez o Treinador tenha ficado com fome e esteja escondido na velha fábrica de cereais. Camisa do Rackie Jobinson, lá vamos nós!
QuestLoc_SnakeWater_QuestLongDescription	Finalmente localizamos o Mago da Água. Hora de enfrentá-lo e impedi-lo de vender mais dessa água de torneira glorificada. Talvez a gente ganhe um trocado também...
QuestLoc_Snipping_QuestLongDescription	A Ma June pediu que você fosse ao Super-Duper Mart aqui perto buscar suprimentos. Fique de olho. Nunca se sabe com quem ou o que você pode topar lá.
QuestLoc_SomewhereintheBallpark_QuestLongDescription	Vamos vasculhar o décimo lugar atrás da Camisa do Rackie Jobinson. Talvez a gente dê sorte desta vez... né?
QuestLoc_SOS_QuestLongDescription	Você captou um pedido de socorro de um prédio abandonado. Monte uma equipe de resgate e ache a origem!
QuestLoc_SpearFishing_QuestLongDescription	Acontece que isto não é uma doença - alguém descobriu como roubar Tatos por baixo da terra! Precisamos nos encontrar com o grupo que descobriu isso.
QuestLoc_SpelunKingTrainingA_QuestLongDescription	A competição anual de Rei das Cavernas está chegando, mas quais Habitantes devem ir? Vamos mandar Habitantes fortes e perceptivos pra explorar uma caverna e ver como se saem!
QuestLoc_SpelunKingTrainingB_QuestLongDescription	A competição anual de Rei das Cavernas está chegando, mas quais Habitantes devem ir? Vamos mandar Habitantes charmosos e perceptivos pra explorar uma caverna e ver como se saem!
QuestLoc_SpelunKingTrainingC_QuestLongDescription	A competição anual de Rei das Cavernas está chegando, mas quais Habitantes devem ir? Vamos mandar Habitantes durões e sortudos pra explorar uma caverna e ver como se saem!
QuestLoc_SpelunKingTrainingD_QuestLongDescription	A competição anual de Rei das Cavernas está chegando, mas quais Habitantes devem ir? Vamos mandar Habitantes durões e espertos pra explorar uma caverna e ver como se saem!
QuestLoc_SpelunKingTrainingE_QuestLongDescription	A competição anual de Rei das Cavernas está chegando, mas quais Habitantes devem ir? Vamos mandar Habitantes charmosos e ágeis pra explorar uma caverna e ver como se saem!
QuestLoc_SpelunKingTrainingF_QuestLongDescription	A competição anual de Rei das Cavernas está chegando, mas quais Habitantes devem ir? Vamos mandar Habitantes fortes e espertos pra explorar uma caverna e ver como se saem!
QuestLoc_SpelunKingTrainingG_QuestLongDescription	A competição anual de Rei das Cavernas está chegando, mas quais Habitantes devem ir? Vamos mandar Habitantes sortudos e ágeis pra explorar uma caverna e ver como se saem!
QuestLoc_SpringForwardFallBack_QuestLongDescription	Nossa investigação indicou que um capítulo local da Igreja dos Filhos do Átomo foi responsável pelos recentes ataques de borrifação tóxica. Temos que enfrentar o líder deles, o Confessor Alvarado, e dizer pra ele parar com esses ataques, ou então.
QuestLoc_SpringingtheTrap_QuestLongDescription	A conselho do Three Dog, espalhamos o boato de que uma dúzia de Armaduras Energéticas estavam escondidas numa certa caverna. As Pragas morderam a isca e estão lá dentro agora, procurando as armaduras. Hora de ir lá e descobrir o que pudermos sobre a Pestilência e as Pragas!
QuestLoc_SpyonRaiders_QuestLongDescription	Vamos dar um bom uso a essas Roupas de Saqueador! Mande uns Habitantes pra espionar um dos acampamentos de Saqueadores.
QuestLoc_StopthePresses_QuestLongDescription	Descobrimos que essa coisa toda do “New Boston Bugle” é um golpe completo. Temos que caçar o Editor e tirá-lo do mercado.
QuestLoc_SuperDuperTrooper_QuestLongDescription	Um dos seus Habitantes ouviu tiros vindo de um Super-Duper Mart enquanto explorava o Ermo! Você devia investigar.
QuestLoc_SynthinaPinch_QuestLongDescription	Sintéticos e seus apoiadores da Ferrovia foram capturados por Saqueadores. Eles precisam ser encontrados antes que algo horrível aconteça!
QuestLoc_SynthsforSale_QuestLongDescription	Saqueadores estão tentando vender Sintéticos de volta ao Instituto por resgate. Hora de intervir e salvar o dia!
QuestLoc_TakeMeOuttotheBallGame_QuestLongDescription	O Saqueador Slugger está organizando um jogo de beisebol, mas esqueceu de te convidar. Hora de eliminá-lo na casa base.
QuestLoc_TakingOuttheTrash_QuestLongDescription	Pra convencer a Irmandade do Aço de que o Vault é digno o bastante pra ser um dos postos avançados deles, vamos limpar os Carniçais do Vault 840.
QuestLoc_Tankbusting_QuestLongDescription	O Supervisor do Vault 333 pode nos ajudar a achar a Paula Plumbkin, mas primeiro temos que matar o Frank the Tank.
QuestLoc_TargetPractice_QuestLongDescription	Seus Habitantes sempre podem usar uma chance de melhorar suas habilidades com armas. Não é exatamente um campo de tiro, mas é o mais próximo disso.
QuestLoc_Test_QuestLongDescription	Isto é só um teste. Mantenha a calma.
QuestLoc_The20thInning_QuestLongDescription	Não houve sinal do Treinador, nem da Camisa do Rackie Jobinson. Será que ele ainda está por aí? Será que ele realmente tem a Camisa? Só tem um jeito de descobrir!
QuestLoc_TheAbyss_QuestLongDescription	Todos nós já ouvimos rumores de um Vault sem fundo, mais profundo do que qualquer outro já construído, mas agora parece que talvez tenhamos realmente localizado ele! Precisamos mandar uma equipe de reconhecimento pra explorar o Vault e desvendar seu segredo mortal.
QuestLoc_TheBansheesKeen_QuestLongDescription	Recebemos relatos de Colonos próximos de que o prédio deles está mal-assombrado por um espírito feminino lamentoso. Parece improvável, mas devíamos investigar em nome da... Ciência! Não se preocupem, vamos honrar sua memória se os mortos furiosos acabarem devorando suas almas.
QuestLoc_TheBigsbyBrownCase_QuestLongDescription	O velho amigo do Nick, o Bigsby Brown, desapareceu. Um arquivo antigo sugere que ele saiu em busca de um Habitante de Vault desaparecido, mas ninguém teve notícias dele desde então. Rastreie esse detetive!
QuestLoc_TheBrothersGrime_QuestLongDescription	Poucos Saqueadores jogam mais sujo que os dois Chefes Saqueadores conhecidos como os Irmãos Imundos. Dê uma lição nesses irmãos canalhas de coração negro.
QuestLoc_TheCaseoftheCapturedCanine_QuestLongDescription	Você descobriu alguns arquivos de casos não resolvidos do lendário detetive do Ermo, Nick Valentine! Primeiro - o caso do canino capturado!
QuestLoc_TheCaseoftheLostLunch_QuestLongDescription	Você achou um bilhete mal escrito entre os arquivos do Nick, pedindo ajuda dele pra achar um amigo sequestrado.
QuestLoc_TheCaseoftheMissingMitt_QuestLongDescription	Um bilhete entre os arquivos do Nick pedia ajuda dele pra recuperar uma relíquia de família perdida - uma luva de receptor pré-guerra de grande valor sentimental.
QuestLoc_TheCaseoftheQuantumCreeper_QuestLongDescription	Pediram ao Nick pra resolver o mistério do “Espreitador Quantum”, uma fera que anda devorando os cidadãos de um Vault local e roubando a Quantum deles. Que tal dar uma mãozinha a eles?
QuestLoc_TheCatBurglar_QuestLongDescription	Um gatuno anda atacando Vault após Vault, levando mascotes dos donos. Detenha-o antes que roube outro gato!
QuestLoc_TheDeBuggers_QuestLongDescription	Recebemos um pedido de ajuda do Vault 505. Eles andam trabalhando num projeto especial que permitiria aos Habitantes jogar jogos nos Pip-Boys. Imagina só! Infelizmente, também foram invadidos por Radbaratas. Temos que ajudá-los!
QuestLoc_TheDoorBuster_QuestLongDescription	Por todo o Ermo, circulam rumores de um tesouro chamado “Arrombador de Portas”. Começou a corrida pra reivindicar esse prêmio misterioso!
QuestLoc_TheEndoftheRainbow_QuestLongDescription	Ouvimos rumores estranhos de um grande tesouro encontrado no fim do arco-íris! Nossos cálculos indicam que fica perto das minas de talco abandonadas a Oeste, governadas por um misterioso Chefe Saqueador chamado “Shaun, o Leproso”.
QuestLoc_TheFinalHunt_QuestLongDescription	O Big Wes está te desafiando! Hora de destroná-lo e se tornar o caçador de feras número um do Ermo.
QuestLoc_TheFinalPush_QuestLongDescription	Um Chefe Saqueador nas ruínas do Vault 390 me disse que os Brutos do Maxson estão na Sede da Vault-Tec. Estou preocupado com a segurança deles, então é melhor me equipar e correr!
QuestLoc_TheGreatAmericanPastime_QuestLongDescription	Bem, o Treinador não estava no bar esportivo. Talvez ele seja abstêmio. É melhor ele não derramar nenhum chazinho naquela Camisa! Hora de continuar procurando...
QuestLoc_TheHauntingofVault110_QuestLongDescription	Como a maioria dos valentões, Saqueadores geralmente são covardes. Dizem que o Chefe Saqueador que acabou de tomar o prédio da Mass Chemical é exatamente isso, então talvez você consiga assustá-lo sem briga.
QuestLoc_TheInfiltrationGame_QuestLongDescription	Usando informações do nosso agente infiltrado, descobrimos que uns Saqueadores estão com o que pode muito bem ser plantas de uma arma secreta. Precisamos de um único Habitante pra se infiltrar na base deles e recuperar esses documentos o quanto antes.
QuestLoc_TheLastGobble_QuestLongDescription	Seguimos a trilha de molho de cranberry do Devorador até o Vault 261. Agora é hora de acabar com isto!
QuestLoc_TheMoleRatMan_QuestLongDescription	Um lunático que se autodenomina Homem-Rato-toupeira anda treinando Ratos-toupeira pra atacar assentamentos e roubar os Tatos deles. Agora é hora de atacar!
QuestLoc_TheMostDangerousGame_QuestLongDescription	Parece que você precisa de um desafio maior. Que tal caçar uns humanos pra variar? Desta vez você só pode usar suas roupas de Vault.
QuestLoc_TheMysteriousDisappearingSpuds_QuestLongDescription	Por toda a Comunidade, Tatos estão sendo dizimados por uma praga misteriosa. Os Colonos estão morrendo de fome! Talvez a gente possa ajudar.
QuestLoc_TheMysteryofVault666_QuestLongDescription	Enquanto se aventurava, um Habitante descobriu um mapa pro Vault 666. Não está em nenhum registro oficial da Vault-Tec. Que segredos será que ele guarda?
QuestLoc_TheNightWatch_QuestLongDescription	Descobrimos que tem um grupo de colonos que tem mais informações sobre as mortes generalizadas de Tatos. Vamos falar com eles e ver o que sabem.
QuestLoc_ThePathofPaulaPlumbkin_QuestLongDescription	Você achou o diário da Paula Plumbkin, uma Supervisora que saiu em busca da mítica utopia, Vaultópolis. Siga os passos dela! Primeira parada - Vault 730.
QuestLoc_TheQuestforVault525_QuestLongDescription	Precisamos achar o Vault 525, mas nossos suprimentos estão acabando. Hora de visitar o Super-Duper Mart e garimpar o que pudermos antes de continuar nossa busca.
QuestLoc_TheRedRocketReveal_QuestLongDescription	A documentação oficial que a Vault-Tec mandou pro gabinete do Prefeito dizia que a entrada do Vault 525, também conhecido como Vaultópolis, está escondida na Sede do Red Rocket! O que você está esperando? Vai pro Vault 525!
QuestLoc_TheReluctantShill_QuestLongDescription	Estamos perto de localizar o Mago! Aparentemente o assistente dele o abandonou e está escondido num Super-Duper Mart. Vamos arrancar a verdade dele na porrada se for preciso!
QuestLoc_TheresnoCryinginBaseball_QuestLongDescription	Tem uma velha loja de Materiais de Construção que a gente não conferiu. Talvez o Treinador tenha ido lá se reabastecer. Lá vamos nós.
QuestLoc_TheRiteofSpraying_QuestLongDescription	Tivemos relatos de Colonos próximos sendo borrifados aleatoriamente com material radioativo por agressores desconhecidos. Devíamos entregar um pouco de RadAway a esses colonos e descobrir mais sobre os ataques.
QuestLoc_TheRoadtoVaultopolis_QuestLongDescription	Um Carniçal amigável na usina nuclear nos disse que a Paula Plumbkin continuou a busca por Vaultópolis no Vault 813. Estamos no encalço dela!
QuestLoc_TheScenicRoute_QuestLongDescription	Um explorador do Ermo de olho aguçado avistou uma cabana solitária à distância. Parece que alguém, ou algo, está à espreita lá dentro.
QuestLoc_TheScorpionKing_QuestLongDescription	As pessoas andam sendo picadas por toda parte, e o problema vem do Empório de Radscorpions do Conde. Hora de tirá-lo do mercado.
QuestLoc_TheSecretofREDACTED_QuestLongDescription	Guarde isto pra você, mas fomos contatados por um dos nossos agentes infiltrados, codinome Moley, que diz ter descoberto uma conspiração massiva com vastas ramificações. Vá até o Vault 322 ouvir a grande história do Moley!
QuestLoc_TheShadowWolf_QuestLongDescription	Alguma pessoa nefasta anda treinando Ratos-toupeira pra roubar Tatos bem debaixo do nariz das pessoas. Precisamos nos encontrar com um rastreador que talvez tenha achado a origem.
